,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
48,3798217,Java/Ruby/C# 应用软件开发工程师,西安,2018-04-16 22:32:29,12.6,67300,ThoughtWorks,思特沃克软件技术（成都）有限公司,2000人以上,高新技术产业开发区,不限,不需要融资,企业服务,108.841747,34.207933,全职,不限
49,3750120,Ruby后端开发工程师,上海,2018-04-19 09:40:37,14.0,138009,致维网络,上海致维网络科技有限公司,50-150人,普陀区,本科,B轮,"移动互联网,电子商务",121.38301,31.235202,全职,3-5年
50,4111551,软件开发实习生（ruby）,上海,2018-04-17 17:37:51,4.8,50417,爱客CRM,上海微问家信息技术有限公司,50-150人,浦东新区,本科,A轮,移动互联网,121.602929,31.199045,实习,不限
51,3134674,Ruby高级工程师,北京,2018-04-18 12:31:16,29.0,74647,一闪,北京灵光闪现科技有限公司,15-50人,朝阳区,不限,A轮,"移动互联网,社交网络",116.481896,39.911652,全职,不限
52,4346380,Ruby 初/中级开发工程师,成都,2018-03-29 15:25:54,10.8,335065,孜点教科,孜点（北京）教育科技有限公司,15-50人,武侯区,不限,A轮,"教育,数据服务",104.060894,30.592999,全职,1-3年
53,2970577,Ruby 工程师,上海,2018-04-08 11:34:12,19.0,135122,PIPI Hosting,上海石翼网络科技有限公司,15-50人,徐汇区,本科,A轮,金融,120.993998,30.99343,全职,1-3年
54,4374865,服务端开发工程师 (Ruby),成都,2018-04-08 10:05:21,11.2,45476,中邮速递易,成都我来啦网格信息技术有限公司,2000人以上,金牛区,本科,上市公司,"移动互联网,生活服务",103.992174,30.714086,全职,3-5年
55,3982752,Ruby工程师,杭州,2018-03-29 18:20:51,12.0,280947,友咖,杭州友咖云计算有限公司,50-150人,余杭区,本科,不需要融资,"移动互联网,社交网络",120.029737,30.240848,全职,1-3年
56,2925502,ruby中级开发工程师,武汉,2018-04-04 13:44:23,8.2,70856,上海易势化工有限公司,上海易势化学技术有限公司,150-500人,武昌区,本科,A轮,企业服务,114.34662,30.560221,全职,1-3年
57,1751353,Ruby高级开发工程师,上海,2018-04-17 09:49:31,21.0,268,云深网络,上海云深网络技术有限公司,15-50人,浦东新区,本科,A轮,"移动互联网,硬件",121.602531,31.193232,全职,3-5年
58,2510909,Ruby,北京,2018-04-17 17:48:36,14.0,29029,阳光公采,北京阳光公采科技有限公司,50-150人,西城区,本科,未融资,"移动互联网,分类信息",116.36850097,39.90021007,全职,1-3年
59,3417241,Ruby/Rails 高级工程师,北京,2018-04-16 09:19:45,19.0,83369,立返利,立返利（北京）信息技术有限公司,少于15人,海淀区,本科,天使轮,"移动互联网,企业服务",115.99339,39.99426,全职,3-5年
60,4059402,高级ruby开发工程师/架构师,上海,2018-04-17 17:37:51,21.0,50417,爱客CRM,上海微问家信息技术有限公司,50-150人,浦东新区,本科,A轮,移动互联网,121.602929,31.199045,全职,3-5年
