,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
45,4179120,全栈工程师,北京,2018-04-04 00:35:41,28.0,166829,小狗机器人,广州小狗机器人技术有限公司北京分公司,150-500人,朝阳区,本科,不需要融资,硬件,116.460635,39.89671,全职,1-3年
46,4003928,全栈工程师,北京,2018-04-18 15:27:17,28.0,107408,AdMaster,精硕科技（北京）股份有限公司,500-2000人,海淀区,本科,不需要融资,数据服务,116.357186,40.042672,全职,3-5年
47,4333251,全栈工程师,北京,2018-04-08 11:33:07,28.0,173284,印象笔记,艾沃诺特（北京）科技有限公司,150-500人,朝阳区,本科,D轮及以上,"移动互联网,企业服务",116.487867,39.999765,全职,不限
48,4446008,全栈工程师,北京,2018-04-18 21:37:08,15.2,156618,脉搏互动,北京脉搏互动科技有限公司,15-50人,昌平区,本科,未融资,"移动互联网,电子商务",116.340208,40.0877,全职,3-5年
49,998356,全栈工程师,深圳,2018-04-18 10:12:22,28.0,21406,Coding,深圳市扣钉网络科技有限公司,50-150人,南山区,本科,B轮,数据服务,0.0,0.0,全职,3-5年
50,4042847,全栈工程师,上海,2018-04-17 16:57:58,21.0,76864,万由电子,宁波万由电子科技有限公司,15-50人,静安区,本科,未融资,"数据服务,硬件",121.456558,31.241124,全职,3-5年
51,4397347,全栈工程师,上海,2018-04-10 15:56:02,19.0,93066,斯干,斯干网络科技有限公司,50-150人,徐汇区,大专,B轮,"移动互联网,文化娱乐",121.392946,31.172462,全职,5-10年
52,4349938,全栈工程师,北京,2018-03-30 10:19:13,17.0,83710,iHealth,北京爱和健康科技有限公司,150-500人,海淀区,本科,不需要融资,"移动互联网,医疗健康",116.335913,40.027648,全职,3-5年
53,4426901,全栈工程师,北京,2018-04-19 10:13:19,31.0,139755,京东商城,北京京东世纪贸易有限公司,2000人以上,大兴区,本科,上市公司,电子商务,116.505858,39.793114,全职,3-5年
54,3341436,全栈工程师,上海,2018-04-19 09:45:41,21.0,111529,居然之家,北京居然之家投资控股集团有限公司,2000人以上,浦东新区,本科,不需要融资,"电子商务,O2O",121.532405,31.218458,全职,不限
55,4410849,全栈工程师,太原,2018-04-19 08:22:29,8.8,63993,优逸客,山西优逸客科技有限公司,50-150人,小店区,本科,不需要融资,移动互联网,112.993426,37.994263,全职,5-10年
56,4368779,全栈工程师,重庆,2018-04-19 10:59:44,6.2,292439,香瓜科技,重庆香瓜科技有限公司,15-50人,渝北区,大专,不需要融资,移动互联网,106.500861,29.608142,全职,不限
57,4065263,全栈工程师,杭州,2018-04-11 10:36:08,28.0,153849,蚂蚁金服集团,支付宝(杭州)信息技术有限公司,2000人以上,西湖区,本科,B轮,"金融,移动互联网",120.125788,30.272627,全职,不限
58,3605434,全栈工程师,杭州,2018-03-28 11:06:39,21.0,68457,依图科技,上海依图信息技术有限公司,150-500人,西湖区,不限,C轮,数据服务,120.100748,30.270038,全职,不限
59,4227469,全栈工程师,北京,2018-04-19 09:30:03,28.0,22884,花生米富,小小黛朵（北京）科技有限公司,150-500人,海淀区,大专,B轮,"移动互联网,金融",116.304668,39.986318,全职,3-5年
