,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
15,3830104,机器学习,北京,2018-04-19 09:55:55,38.0,25439,Udesk－企业级智能客服平台,北京沃丰时代数据科技有限公司,150-500人,西城区,本科,B轮,其他,116.357353,39.939211,全职,3-5年
16,3305539,深度学习专家/深度学习工程师,北京,2018-04-19 10:18:04,42.0,129877,航仕科技,上海航仕企业管理有限公司,150-500人,海淀区,本科,C轮,"移动互联网,O2O",116.321644,39.97671,全职,3-5年
17,3926854,深度学习工程师,杭州,2018-04-18 14:48:11,28.0,82991,数美,北京数美时代科技有限公司,150-500人,余杭区,本科,B轮,"企业服务,数据服务",119.97175,30.334556,全职,1-3年
18,3301766,深度学习研究员,杭州,2018-04-18 10:02:53,35.0,34420,图普科技（深度学习图像识别云）,广州图普网络科技有限公司,50-150人,西湖区,博士,A轮,"移动互联网,数据服务",120.126216,30.275486,全职,不限
19,3477802,深度学习,上海,2018-04-17 10:38:23,19.0,97604,太美医疗科技,嘉兴太美医疗科技有限公司,150-500人,徐汇区,硕士,C轮,移动互联网,121.404808,31.165281,全职,1-3年
20,3467607,深度学习工程师,上海,2018-04-11 18:36:25,31.0,52315,Video++,上海极链网络科技有限公司,150-500人,黄浦区,硕士,C轮,"数据服务,文化娱乐",121.506201,31.211158,全职,3-5年
21,2610695,高级深度学习,深圳,2018-04-18 09:41:13,28.0,158669,行云智能,行云智能（深圳）技术有限公司,15-50人,南山区,硕士,天使轮,"移动互联网,硬件",113.922225,22.534201,全职,不限
22,4213663,深度学习工程师,北京,2018-04-18 17:39:36,21.0,243838,羿娲科技,北京羿娲科技有限公司,15-50人,海淀区,本科,天使轮,"硬件,移动互联网",116.333786,39.988063,全职,3-5年
23,4122449,机器学习,北京,2018-04-17 15:58:16,28.0,5706,洋葱数学,光合新知（北京）科技有限公司,150-500人,朝阳区,本科,C轮,"移动互联网,教育",116.500139,39.991999,全职,3-5年
24,3575632,深度学习工程师,广州,2018-04-19 10:03:28,28.0,1531,荔枝,广州荔支网络技术有限公司,150-500人,天河区,硕士,D轮及以上,移动互联网,113.38326,23.11811001,全职,1-3年
25,4138473,深度学习/机器学习工程师,武汉,2018-04-11 10:06:02,24.0,7682,极验,武汉极意网络科技有限公司,50-150人,东湖新技术开发区,硕士,B轮,"信息安全,数据服务",114.408836,30.454069,全职,3-5年
26,3955805,机器学习,北京,2018-04-18 13:55:34,28.0,37446,APUS Group,北京麒麟合盛科技有限公司,150-500人,朝阳区,本科,B轮,移动互联网,116.480792,39.996,全职,5-10年
27,1662019,深度学习专家,上海,2018-04-18 10:19:29,20.0,98800,竹间智能科技(上海)有限公司,竹间智能科技（上海）有限公司,150-500人,徐汇区,硕士,B轮,"移动互联网,其他",121.41698505,31.17523207,全职,3-5年
28,3989288,深度学习工程师,西安,2018-04-18 15:57:21,14.0,125207,圣点科技,西安圣点世纪科技有限公司,150-500人,雁塔区,硕士,上市公司,移动互联网,108.897825,34.23876,全职,3-5年
29,4358106,深度学习工程师,北京,2018-04-18 13:38:25,14.0,110239,徐工信息,江苏徐工信息技术股份有限公司,50-150人,海淀区,本科,未融资,"移动互联网,电子商务",116.335774,39.99468,全职,1-3年
30,4259600,机器学习,北京,2018-04-19 09:29:05,28.0,25439,Udesk－企业级智能客服平台,北京沃丰时代数据科技有限公司,150-500人,西城区,硕士,B轮,其他,116.357122,39.939268,全职,1-3年
31,3305565,深度学习工程师/深度学习专家,深圳,2018-04-19 10:18:05,42.0,129877,航仕科技,上海航仕企业管理有限公司,150-500人,南山区,本科,C轮,"移动互联网,O2O",113.993578,22.99368,全职,3-5年
32,1820144,深度学习（广州）,杭州,2018-04-18 10:02:53,18.2,34420,图普科技（深度学习图像识别云）,广州图普网络科技有限公司,50-150人,西湖区,硕士,A轮,"移动互联网,数据服务",120.126216,30.275486,全职,不限
33,3005369,机器学习,上海,2018-04-17 10:38:22,28.0,97604,太美医疗科技,嘉兴太美医疗科技有限公司,150-500人,徐汇区,硕士,C轮,移动互联网,121.404808,31.165281,全职,1-3年
34,3453290,深度学习研究员,苏州,2018-04-17 14:27:05,17.0,155938,苏州锦佰安,苏州锦佰安信息技术有限公司,15-50人,工业园区,本科,天使轮,信息安全,120.733523,31.254644,全职,应届毕业生
35,4223809,机器学习,北京,2018-04-18 13:56:27,24.8,29496,闪银奇异,北京闪银奇异科技有限公司,500-2000人,朝阳区,硕士,D轮及以上,"移动互联网,金融",116.466601,39.93431,全职,3-5年
36,4128342,深度学习工程师,上海,2018-04-18 10:07:49,21.0,1738,有鱼金融科技,上海彩亿信息技术有限公司,500-2000人,徐汇区,本科,B轮,"移动互联网,金融",121.40437233,31.16440487,全职,不限
37,4306402,深度学习高级工程师,北京,2018-04-18 10:53:53,48.0,21732,FitTime睿健时代,北京飞拓互联科技有限公司,150-500人,朝阳区,本科,C轮,"移动互联网,社交网络",116.488426,40.000182,全职,3-5年
38,3859521,深度学习算法工程师,杭州,2018-04-18 09:49:47,22.4,106555,ZOOM,软视视频软件（杭州）有限公司,500-2000人,西湖区,硕士,D轮及以上,"移动互联网,社交网络",120.112127,30.287766,全职,不限
39,3663566,深度学习专家,北京,2018-04-18 14:12:30,56.0,50604,roobo,北京智能管家科技有限公司,150-500人,东城区,硕士,B轮,移动互联网,116.433221,39.920718,全职,3-5年
40,4226771,深度学习应用开发工程师,深圳,2018-04-19 10:28:35,28.0,195436,Finogeeks,珠海凡泰极客科技有限责任公司,50-150人,南山区,本科,A轮,"金融,社交网络",113.94225,22.519682,全职,1-3年
41,3893562,深度学习工程师-序列生成/TTS,北京,2018-04-18 13:35:32,24.0,23004,图灵机器人,北京光年无限科技有限公司,150-500人,海淀区,硕士,B轮,移动互联网,116.311424,40.027368,全职,不限
42,4339410,深度学习实习生,北京,2018-04-17 17:48:28,2.8,956,金山云,北京金山云网络技术有限公司,500-2000人,海淀区,本科,C轮,"移动互联网,数据服务",116.32274,40.03674,实习,不限
43,2711962,深度学习实习生,深圳,2018-04-18 09:41:13,5.6,158669,行云智能,行云智能（深圳）技术有限公司,15-50人,南山区,本科,天使轮,"移动互联网,硬件",113.922225,22.534201,全职,不限
44,3591760,深度学习工程师,上海,2018-04-19 09:45:47,28.0,26962,上海你我贷互联网金融信息服务,上海你我贷互联网金融信息服务有限公司,2000人以上,浦东新区,硕士,未融资,金融,121.53432,31.21679986,全职,1-3年
45,4312446,机器学习,北京,2018-04-19 09:55:56,48.0,25439,Udesk－企业级智能客服平台,北京沃丰时代数据科技有限公司,150-500人,西城区,硕士,B轮,其他,116.357353,39.939211,全职,5-10年
46,1474891,高级深度学习,杭州,2018-04-18 10:02:54,22.8,34420,图普科技（深度学习图像识别云）,广州图普网络科技有限公司,50-150人,西湖区,硕士,A轮,"移动互联网,数据服务",120.126216,30.275486,全职,1-3年
47,4306372,深度学习初级工程师,北京,2018-04-18 10:49:17,31.0,21732,FitTime睿健时代,北京飞拓互联科技有限公司,150-500人,朝阳区,本科,C轮,"移动互联网,社交网络",116.488426,40.000182,全职,1-3年
48,3391963,深度学习/机器学习研究员,北京,2018-04-17 17:09:25,21.0,113715,东芝(中国)有限公司,东芝(中国)有限公司,150-500人,朝阳区,硕士,上市公司,"移动互联网,企业服务",115.99339,39.99426,全职,1-3年
49,4222425,深度学习实习生,深圳,2018-04-18 09:41:12,5.6,158669,行云智能,行云智能（深圳）技术有限公司,15-50人,南山区,本科,天使轮,"移动互联网,硬件",113.922225,22.534201,实习,应届毕业生
50,4084036,深度学习工程师,北京,2018-03-21 14:37:21,28.0,7279,Kika Tech(新美互通),北京新美互通科技有限公司,150-500人,东城区,本科,B轮,移动互联网,116.42371,39.95423,全职,1-3年
51,4121940,机器学习,北京,2018-04-16 20:11:45,33.0,23039,好大夫在线,互动峰科技(北京)有限公司,500-2000人,朝阳区,本科,D轮及以上,医疗健康,116.50986,39.9118,全职,不限
52,4433464,机器学习算法工程师-深度学习方向--北京,北京,2018-04-17 12:45:19,28.0,23291,美图公司,厦门美图之家科技有限公司,500-2000人,海淀区,不限,上市公司,"移动互联网,硬件",39.897445,116.331398,全职,3-5年
53,4052565,深度学习专家,北京,2018-04-18 14:12:29,41.0,50604,roobo,北京智能管家科技有限公司,150-500人,东城区,本科,B轮,移动互联网,116.433221,39.920718,全职,3-5年
54,3707414,深度学习工程师,北京,2018-04-17 14:18:44,24.0,247880,奇点汽车,智车优行科技（北京）有限公司,150-500人,朝阳区,硕士,C轮,"移动互联网,硬件",116.494721,39.973688,全职,不限
55,3758379,深度学习/自然语言处理算法专家/高级工程师,杭州,2018-03-26 20:39:10,28.0,200554,阿里巴巴-平台技术事业群,阿里巴巴（中国）网络技术有限公司,2000人以上,余杭区,本科,上市公司,"电子商务,数据服务",120.002035,30.27563,全职,1-3年
56,3784840,计算机视觉及深度学习实习生,北京,2018-04-19 10:00:47,14.0,210070,深睿医疗,北京深睿博联科技有限责任公司,50-150人,海淀区,硕士,B轮,"移动互联网,医疗健康",116.312183,39.981536,全职,应届毕业生
57,4397738,机器学习,杭州,2018-04-16 13:49:09,26.0,83241,浙江华为,浙江华为通信技术有限公司,500-2000人,滨江区,本科,不需要融资,"移动互联网,教育",120.207978,30.182811,全职,3-5年
58,4128961,深度学习实习生,上海,2018-04-08 00:09:58,10.8,142027,海深科技,海深科技（宁波）有限公司,15-50人,浦东新区,硕士,A轮,"移动互联网,电子商务",121.61288,31.206933,实习,应届毕业生
59,4212318,深度学习工程师A,深圳,2018-04-19 10:18:01,28.0,95529,云天励飞,深圳云天励飞技术有限公司,150-500人,福田区,硕士,A轮,移动互联网,114.094401,22.540685,全职,不限
60,4099715,资深深度学习工程师,北京,2018-04-19 10:09:21,41.0,3038,Gridsum 国双,北京国双科技有限公司,500-2000人,海淀区,硕士,上市公司,"数据服务,企业服务",116.332441,39.976021,全职,5-10年
61,3560522,机器学习岗,北京,2018-04-18 09:59:41,28.0,520,小米,北京小米科技有限责任公司,2000人以上,海淀区,硕士,D轮及以上,移动互联网,116.337416,40.026923,全职,3-5年
