,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
122,4371747,医学图像处理算法/软件开发实习生,广州,2018-04-04 11:19:59,3.4,194821,GE,通用电气（中国）有限公司,2000人以上,天河区,硕士,上市公司,"移动互联网,医疗健康",113.322187,23.120127,实习,应届毕业生
123,2735587,高级算法工程师（图像处理）,深圳,2018-04-18 15:26:15,25.2,119456,云之梦科技,深圳市云之梦科技有限公司,50-150人,南山区,硕士,A轮,"移动互联网,O2O",113.993578,22.99368,全职,3-5年
124,4335741,视频图像处理算法工程师,杭州,2018-04-18 09:25:13,14.0,329,网易,网易（杭州）有限公司,2000人以上,滨江区,本科,上市公司,"电子商务,移动互联网",0.0,0.0,全职,1-3年
125,2709187,图像处理算法工程师,深圳,2018-04-16 09:18:32,14.0,118384,旭东数字影像,深圳市旭东数字医学影像技术有限公司,50-150人,福田区,硕士,A轮,医疗健康,0.0,0.0,全职,不限
126,4095161,OCR文字识别及图像处理工程师（广州）,广州,2018-03-29 13:07:45,33.0,25419,广发证券,广发证券股份有限公司,2000人以上,天河区,本科,上市公司,金融,113.342831,23.118145,全职,3-5年
127,2945312,图像处理算法工程师,北京,2018-04-09 11:30:56,21.0,25120,中科虹霸,北京中科虹霸科技有限公司,50-150人,海淀区,硕士,C轮,移动互联网,116.33396,39.986955,全职,1-3年
128,4038482,音频或图像处理识别算法工程师,北京,2018-04-19 09:17:06,28.0,1730,一下科技,炫一下（北京）科技有限公司,500-2000人,朝阳区,本科,D轮及以上,"移动互联网,文化娱乐",116.48919426,39.999364,全职,1-3年
129,3220396,【实习】图像处理算法（分割&amp;配准）,北京,2018-03-29 09:44:49,3.8,24703,佳能医疗,佳能医疗系统（中国）有限公司,500-2000人,朝阳区,硕士,上市公司,医疗健康,116.50511813,39.98093829,实习,1年以下
130,4414259,人工智能图像处理工程师,成都,2018-04-13 14:27:47,24.0,24984,医联,成都医云科技有限公司,500-2000人,高新区,本科,B轮,"社交网络,医疗健康",104.071436,30.545068,全职,1-3年
131,4229335,高级图像处理算法工程师,深圳,2018-04-08 11:23:14,28.0,337539,普汇智联,深圳市普汇智联科技有限公司,15-50人,南山区,硕士,不需要融资,移动互联网,0.0,0.0,全职,5-10年
132,3817901,算法工程师（图像处理方向）,北京,2018-04-13 15:01:40,21.0,109217,志诺维思,志诺维思（北京）基因科技有限公司,15-50人,海淀区,本科,A轮,"医疗健康,数据服务",115.99339,39.99426,全职,应届毕业生
133,4293194,优酷-视频图像处理算法专家,北京,2018-04-11 18:35:24,21.6,216917,阿里文娱,大鱼快乐有限公司,2000人以上,海淀区,本科,上市公司,"文化娱乐,移动互联网",116.312183,39.981536,全职,3-5年
134,2546708,图像处理算法工程师,杭州,2018-03-30 16:27:00,19.6,155665,光珀智能科技,杭州光珀智能科技有限公司,15-50人,西湖区,本科,未融资,"硬件,其他",120.075172,30.308043,全职,1-3年
135,4096181,OCR及图像处理工程师(深圳),深圳,2018-03-29 13:07:46,33.0,25419,广发证券,广发证券股份有限公司,2000人以上,南山区,本科,上市公司,金融,113.93697,22.51828,全职,3-5年
136,2735604,算法工程师（图像处理）,深圳,2018-04-18 15:26:15,14.0,119456,云之梦科技,深圳市云之梦科技有限公司,50-150人,南山区,本科,A轮,"移动互联网,O2O",113.993578,22.99368,全职,1-3年
137,4304343,图像处理算法工程师,上海,2018-03-22 09:23:16,28.0,1499,学霸君,上海谦问万答吧云计算科技有限公司,150-500人,杨浦区,硕士,C轮,"移动互联网,教育",121.51123519,31.30683942,全职,不限
138,4419071,图像处理工程师（视频直播）,北京,2018-04-13 17:26:40,35.0,129,陌陌,北京陌陌科技有限公司,500-2000人,朝阳区,大专,上市公司,社交网络,115.99339,39.99426,全职,3-5年
139,3714376,计算机视觉/图像处理 算法工程师,北京,2018-04-12 14:34:46,28.0,520,小米,北京小米科技有限责任公司,2000人以上,海淀区,本科,D轮及以上,移动互联网,0.0,0.0,全职,不限
140,3499817,高级图像处理算法工程师,北京,2018-04-09 16:29:26,16.8,44202,万里红,北京万里红科技股份有限公司,150-500人,海淀区,硕士,不需要融资,移动互联网,116.335308,39.953179,全职,不限
141,4130697,算法研究员\图像处理工程师,济南,2018-03-23 08:52:14,7.6,220884,万腾科技,山东万腾电子科技有限公司,150-500人,高新区,本科,B轮,"移动互联网,硬件",117.136813,36.676532,全职,1-3年
142,4214386,计算机视觉/图像处理中高级算法工程师,深圳,2018-04-04 18:56:21,21.0,109046,弘金地网球,深圳市弘金地网球发展有限公司,150-500人,福田区,硕士,不需要融资,"O2O,文化娱乐",114.019146,22.553235,全职,3-5年
143,3334711,技术专家(图像处理、计算机图形博士),上海,2018-04-08 15:45:48,19.0,451,腾讯,腾讯科技(深圳)有限公司,2000人以上,徐汇区,硕士,上市公司,"移动互联网 ,游戏",121.397451,31.165198,全职,应届毕业生
