,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
208,3461384,图像识别算法工程师,武汉,2018-04-18 17:36:26,19.0,227215,江河瑞通,江河瑞通(北京）软件有限公司,150-500人,东湖新技术开发区,硕士,不需要融资,"数据服务,硬件",0.0,0.0,全职,1-3年
209,4038496,语音信号处理工程师,北京,2018-04-25 14:20:42,43.2,50702,美团点评,北京三快在线科技有限公司,2000人以上,朝阳区,硕士,D轮及以上,"移动互联网,O2O",116.48864,40.007096,全职,3-5年
210,4150771,图像识别算法工程师,深圳,2018-04-25 19:56:39,26.0,6927,OPPO,广东欧珀移动通信有限公司,2000人以上,南山区,不限,不需要融资,移动互联网,113.943044,22.518792,全职,不限
211,2768118,智能语音-自然语言处理研究员,北京,2018-04-28 10:39:34,28.0,1537,搜狗,北京搜狗科技发展有限公司,2000人以上,海淀区,硕士,上市公司,"移动互联网,数据服务",116.331221,39.993366,全职,1-3年
212,3887034,语音算法研究,郑州,2018-04-27 16:36:17,22.0,57353,中移在线服务有限公司,中移在线服务有限公司,2000人以上,高新区,硕士,不需要融资,移动互联网,39.897445,116.331398,全职,3-5年
213,4471016,语音算法专家,北京,2018-04-28 17:21:18,38.0,1880,快手,北京达佳互联信息技术有限公司,500-2000人,海淀区,本科,D轮及以上,移动互联网,116.316508,39.984066,全职,不限
214,4184735,语音信号处理开发工程师,南京,2018-04-25 10:39:52,19.0,83580,地平线机器人,北京地平线信息技术有限公司,150-500人,栖霞区,不限,A轮,"移动互联网,硬件",118.87782668,32.1369331,全职,不限
215,4164813,ZBBU-图像识别算法工程师,广州,2018-04-09 20:11:57,28.0,336,酷狗音乐,广州酷狗计算机科技有限公司,500-2000人,天河区,本科,不需要融资,"移动互联网,文化娱乐",113.386281,23.119266,全职,1-3年
216,4310237,语音算法工程师-唤醒,北京,2018-04-27 12:11:45,38.0,151386,物灵,北京物灵智能科技有限公司,150-500人,朝阳区,硕士,不需要融资,"硬件,移动互联网",116.489053,39.99902,全职,1-3年
217,3860622,机器视觉/图像识别工程师,重庆,2018-04-25 09:08:44,12.0,124717,中冶赛迪研发中心,中冶赛迪技术研究中心有限公司,150-500人,渝北区,硕士,不需要融资,其他,106.576318,29.636325,全职,应届毕业生
218,4096874,AI Lab语音系统工程师,北京,2018-04-24 20:11:17,28.0,62,字节跳动,北京字节跳动科技有限公司,2000人以上,海淀区,本科,C轮,"移动互联网,数据服务",116.332602,39.971268,全职,3-5年
219,4501106,图像识别算法工程师,深圳,2018-04-28 17:27:15,12.4,6566,金蝶,金蝶软件（中国）有限公司,2000人以上,南山区,本科,上市公司,"移动互联网,电子商务",113.955266,22.534742,全职,1-3年
220,3882859,高级手游客服-非语音,成都,2018-04-27 10:23:44,6.8,134300,成都卓杭,成都卓杭网络科技股份有限公司,50-150人,高新区,本科,上市公司,"移动互联网,游戏",104.061093,30.584604,全职,1-3年
221,3806495,图像识别工程师,北京,2018-04-28 18:16:03,28.0,281237,宽凳科技,贵州宽凳智云科技有限公司北京分公司,50-150人,朝阳区,本科,A轮,数据服务、企业服务,0.0,0.0,全职,1-3年
222,4392273,图像识别,北京,2018-04-25 21:31:50,31.4,332658,鲸英（深圳）科技有限公司,鲸英（深圳）科技有限公司,15-50人,海淀区,本科,不需要融资,"移动互联网,企业服务",116.33396,39.986955,全职,不限
223,4111893,语音算法工程师,广州,2018-04-11 14:05:35,28.0,237567,锦峰,广东锦峰集团有限公司广州分公司,500-2000人,天河区,本科,不需要融资,移动互联网,113.321766,23.11644,全职,3-5年
224,2750789,图像识别工程师,深圳,2018-03-30 10:22:50,28.0,19875,vivo,维沃移动通信有限公司,2000人以上,福田区,本科,未融资,移动互联网,113.993578,22.99368,全职,3-5年
225,4030756,语音算法研究,广州,2018-04-27 16:36:18,29.0,57353,中移在线服务有限公司,中移在线服务有限公司,2000人以上,海珠区,硕士,不需要融资,移动互联网,113.314719,23.101235,全职,3-5年
226,4470937,语音算法专家,北京,2018-04-28 17:21:18,21.0,1880,快手,北京达佳互联信息技术有限公司,500-2000人,海淀区,本科,D轮及以上,移动互联网,116.316508,39.984066,全职,不限
227,4395933,搜狗智能语音 - 服务端测试开发工程师,北京,2018-04-26 21:58:52,24.0,1537,搜狗,北京搜狗科技发展有限公司,2000人以上,海淀区,本科,上市公司,"移动互联网,数据服务",116.33254,39.99366,全职,3-5年
228,4184627,语音信号处理开发工程师,南京,2018-04-25 10:39:52,19.0,83580,地平线机器人,北京地平线信息技术有限公司,150-500人,栖霞区,本科,A轮,"移动互联网,硬件",118.87782668,32.1369331,全职,3-5年
229,4468096,短视频产品经理（视频识别及应用工具）,北京,2018-04-28 10:24:48,19.0,108448,亿幕,深圳亿幕信息科技有限公司,50-150人,东城区,本科,A轮,"移动互联网,社交网络",116.4202,39.948801,全职,1-3年
230,4140391,TTS语音合成,北京,2018-04-27 21:58:24,31.0,172285,猎户星空,北京猎户星空科技有限公司,150-500人,朝阳区,本科,A轮,"移动互联网,硬件",116.458741,39.932851,全职,不限
231,4498960,语音产品经理-北京-00068,北京,2018-04-28 17:42:14,21.0,1249,出门问问,北京羽扇智信息科技有限公司,150-500人,海淀区,本科,D轮及以上,"移动互联网,O2O",116.315034,39.9784,全职,3-5年
232,4434541,语音标注,北京,2018-04-25 12:42:04,7.0,111139,NIO蔚来,上海蔚来汽车有限公司,2000人以上,朝阳区,大专,D轮及以上,"移动互联网,硬件",116.465947,40.021473,全职,1-3年
233,3111563,图像识别/深度学习工程师,深圳,2018-04-28 17:16:59,28.0,119456,云之梦科技,深圳市云之梦科技有限公司,50-150人,南山区,本科,A轮,"移动互联网,O2O",113.993578,22.99368,全职,3-5年
234,4492320,语音合成工程师,北京,2018-04-27 11:13:39,35.0,50604,roobo,北京智能管家科技有限公司,150-500人,东城区,本科,B轮,移动互联网,116.433221,39.920718,全职,3-5年
235,2985897,机器学习工程师（图像识别方向）,上海,2018-04-26 13:26:39,21.0,83866,华院数据,华院数据技术（上海）有限公司,500-2000人,杨浦区,硕士,C轮,"企业服务,数据服务",39.897445,116.331398,全职,1-3年
236,4116627,图像识别工程师,深圳,2018-04-28 10:23:52,28.0,6566,金蝶,金蝶软件（中国）有限公司,2000人以上,南山区,硕士,上市公司,"移动互联网,电子商务",113.95478984,22.53412317,全职,3-5年
