,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验,吸引条件
104,4232912,hadoop工程师,北京,2018-04-27 09:50:55,19.0,163034,北京博创联动科技有限公司,北京博创联动科技有限公司,150-500人,海淀区,本科,B轮,"硬件,数据服务",116.336129,39.975978,全职,3-5年,"['年底双薪', '带薪年假', '交通补助', '午餐补助']"
105,3395299,大数据基础平台-Hadoop高级开发工程师,北京,2018-04-28 10:39:33,28.0,1537,搜狗,北京搜狗科技发展有限公司,2000人以上,海淀区,本科,上市公司,"移动互联网,数据服务",116.33254,39.99366006,全职,3-5年,"['岗位晋升', '扁平管理', '管理规范', '精英团队']"
106,4323295,Hadoop开发工程师,深圳,2018-04-26 09:31:41,14.0,211490,深圳雁联技术,深圳市雁联技术服务有限公司,500-2000人,福田区,大专,不需要融资,"移动互联网,金融",114.057384,22.509959,全职,1-3年,[]
107,1393851,hadoop运维工程师,杭州,2018-04-03 17:18:32,28.0,2474,滴滴出行,北京嘀嘀无限科技发展有限公司,2000人以上,西湖区,本科,不需要融资,移动互联网,120.12101,30.27912004,全职,3-5年,"['弹性工作', '节日礼物', '岗位晋升', '技能培训']"
108,3122386,hadoop大数据开发/spark大数据开发,广州,2018-04-29 15:36:07,38.0,129877,航仕科技,上海航仕企业管理有限公司,150-500人,天河区,本科,C轮,"移动互联网,O2O",113.383363,23.118036,全职,5-10年,"['年底双薪', '午餐补助', '专项奖金', '绩效奖金']"
109,4414192,大数据开发工程师（Hadoop）,广州,2018-04-12 18:44:50,13.6,10505,新炬网络,上海新炬网络技术有限公司,500-2000人,天河区,大专,未融资,"移动互联网,数据服务",113.403873,23.173759,全职,3-5年,"['技能培训', '年底双薪', '岗位晋升', '年度旅游']"
110,1463275,Hadoop/spark开发工程师,杭州,2018-04-28 09:13:59,19.0,22013,二维火,杭州迪火科技有限公司,500-2000人,拱墅区,本科,B轮,"移动互联网 ,O2O",120.13415057,30.29554095,全职,1-3年,"['股票期权', 'BAT技术', '年度旅游', '五险一金']"
111,4283763,Hadoop 运维工程师,北京,2018-04-24 20:12:55,30.8,62,字节跳动,北京字节跳动科技有限公司,2000人以上,海淀区,本科,C轮,"移动互联网,数据服务",116.332602,39.971268,全职,1-3年,"['扁平管理', '弹性工作', '大厨定制三餐', '就近租房补贴']"
112,3899831,hadoop工程师/讲师,北京,2018-04-08 11:14:12,19.0,6040,慕课网,北京奥鹏远程教育中心有限公司,50-150人,海淀区,不限,不需要融资,"移动互联网,教育",116.314673,39.956947,兼职,1-3年,"['节日礼物', '技能培训', '节日礼品卡', '月度团建']"
113,4386850,大数据软件开发高级工程师-Hadoop/Spark,南京,2018-04-26 15:51:27,22.4,81354,Dilato,迪原创新（北京）科技有限公司南京分公司,150-500人,江宁区,本科,未融资,"移动互联网,企业服务",39.897445,116.331398,全职,5-10年,"['节日礼物', '带薪年假', '绩效奖金', '年度旅游']"
