,职位编码,职位名称,所在城市,发布日期,薪资待遇(k),公司编码,公司名称,公司全称,公司规模,所在区域,最低学历,融资状态,公司类型,经度,纬度,全职/实习,工作经验
96,4333681,硬件测试,北京,2018-04-24 11:05:57,6.2,206745,知康科技,知康科技（北京）有限公司,50-150人,海淀区,本科,未融资,医疗健康,116.309199,40.040518,全职,1-3年
97,4400642,硬件测试工程师,广州,2018-04-16 14:30:26,3.8,202381,微嵌计算机,广州市微嵌计算机科技有限公司,50-150人,黄埔区,大专,未融资,"移动互联网,其他",113.562847,23.185335,全职,1年以下
98,4411213,硬件测试工程师,广州,2018-04-27 17:32:36,8.4,128324,乐摇摇,深圳乐摇摇信息科技有限公司广州分公司,150-500人,番禺区,大专,A轮,移动互联网,113.386434,23.056892,全职,1-3年
99,4105716,硬件测试,北京,2018-04-24 15:16:46,9.8,213020,中普信富,北京中普信富投资管理有限公司,500-2000人,海淀区,本科,不需要融资,"移动互联网,电子商务",116.185379,40.06076,全职,1-3年
100,4445148,硬件测试工程师,上海,2018-04-18 18:11:43,24.0,1686,爱奇艺,北京爱奇艺科技有限公司,2000人以上,长宁区,本科,D轮及以上,"广告营销,文化娱乐",121.349302,31.229924,全职,3-5年
101,2009203,硬件测试,成都,2018-04-17 16:43:36,1.4,97878,成都万创,成都万创科技有限责任公司,50-150人,武侯区,大专,上市公司,"移动互联网,硬件",103.98325025,30.63011979,实习,不限
102,4484267,硬件测试工程师（实习生可培养）,北京,2018-04-26 09:43:27,3.8,335848,北京易凯联讯,北京易凯联讯科技有限责任公司,150-500人,海淀区,大专,未融资,其他,116.355879,40.049371,全职,不限
103,4271595,硬件测试工程师,北京,2018-04-03 11:12:03,14.0,436,360,奇虎360科技有限公司,2000人以上,朝阳区,不限,上市公司,"移动互联网,游戏",116.49012,39.98343006,全职,1-3年
104,3992036,硬件测试工程师,深圳,2018-04-16 14:02:36,7.8,286056,三诺信息科技,深圳三诺信息科技有限公司,150-500人,宝安区,大专,不需要融资,硬件,113.842606,22.796092,全职,不限
105,4302900,硬件测试工程师,深圳,2018-04-23 09:21:47,8.8,348196,海邻科,深圳市海邻科信息技术有限公司,150-500人,南山区,大专,A轮,"信息安全,数据服务",113.938346,22.558411,全职,1-3年
106,4389452,硬件测试工程师,北京,2018-04-26 17:30:19,10.8,260542,德知航创,北京德知航创科技有限责任公司,50-150人,海淀区,大专,A轮,硬件,116.362342,39.97368,全职,不限
107,3582838,硬件测试工程师,深圳,2018-04-03 09:39:50,6.2,172821,亿慧云集团,亿慧云智能科技（深圳）股份有限公司,50-150人,宝安区,大专,A轮,"移动互联网,企业服务",113.92295,22.576548,全职,1-3年
108,3972667,硬件测试工程师,深圳,2018-04-10 09:26:12,7.6,145199,车葫芦科技,深圳市车葫芦科技有限公司,15-50人,龙华新区,本科,未融资,硬件,114.0349,22.62413,全职,1-3年
109,3733811,硬件测试工程师,杭州,2018-04-12 17:13:06,6.6,114161,质子科技,杭州质子科技有限公司,15-50人,西湖区,本科,A轮,"移动互联网,硬件",120.146072,30.279249,全职,不限
110,4332635,智能硬件测试工程师,杭州,2018-04-27 14:46:34,14.0,34315,涂鸦智能,杭州涂鸦信息技术有限公司,150-500人,西湖区,不限,B轮,"移动互联网,硬件",119.993591,29.993662,全职,3-5年
111,3258938,高级硬件测试工程师,北京,2018-04-26 10:46:27,21.0,175557,便利蜂,便利蜂商贸有限公司,2000人以上,海淀区,本科,不需要融资,"移动互联网,生活服务",116.31561,39.983413,全职,1-3年
112,4244970,硬件测试技术员/调试员,深圳,2018-04-10 13:44:41,4.8,340251,联兆电子,深圳市联兆电子有限公司,150-500人,龙岗区,不限,未融资,硬件,114.116552,22.652761,全职,不限
113,4066768,硬件中心-硬件测试工程师-合肥,合肥,2018-04-02 17:56:35,10.0,21980,科大讯飞,科大讯飞股份有限公司,2000人以上,高新区,本科,上市公司,"移动互联网,数据服务",117.14372,31.830538,全职,3-5年
114,4491897,硬件测试 音视频工程师,北京,2018-04-27 10:38:44,4.8,34511,易凯联讯,北京易凯联讯科技有限公司,50-150人,海淀区,大专,未融资,企业服务,116.355879,40.049371,全职,1-3年
115,4231589,网络硬件测试,杭州,2018-04-10 10:39:30,24.0,44875,印孚瑟斯,印孚瑟斯技术（中国）有限公司,2000人以上,西湖区,本科,上市公司,移动互联网,120.087746,30.129571,全职,5-10年
116,3822859,软硬件测试工程师,上海,2018-04-27 09:54:44,10.8,142682,问之信息科技,上海问之信息科技有限公司,15-50人,长宁区,本科,天使轮,"移动互联网,电子商务",121.431524,31.217958,全职,1-3年
117,4201598,智能硬件测试工程师,深圳,2018-04-28 10:43:49,14.0,64398,BluePay,深圳蓝贝科技有限公司,150-500人,南山区,本科,B轮,"移动互联网,金融",113.942712,22.526908,全职,3-5年
118,4302072,软硬件测试专员,深圳,2018-04-24 17:02:12,6.8,348642,敏锐互联,深圳市敏锐互联科技有限公司,50-150人,宝安区,不限,未融资,移动互联网,113.85828,22.586142,全职,应届毕业生
119,4427427,硬件测试工程师（模拟射频集成电路方向）,深圳,2018-04-16 15:37:34,11.2,356801,中科先见,深圳市中科先见医疗科技有限公司,少于15人,龙岗区,本科,A轮,硬件 医疗健康,114.210085,22.697548,全职,1-3年
120,4424538,无人零售智能硬件测试与数据采集实习生,上海,2018-04-16 10:47:06,2.8,51480,饿了么,拉扎斯网络科技（上海）有限公司,2000人以上,普陀区,硕士,D轮及以上,移动互联网,121.382121,31.232942,实习,应届毕业生
